n_total,n_finite,time_acquire,evals_acquire,time_truth,evals_truth,time_fit,evals_fit,time_mc,evals_mc,time_convergence,evals_convergence,convergence_crit_value
125,125,2.478144645690918,1920,0.0015282630920410156,5,3.159116268157959,1017,,,5.841255187988281e-05,0,[nan]
130,130,2.6524436473846436,1920,0.0015377998352050781,5,0.06389379501342773,17,,,9.34600830078125e-05,0,[nan]
135,135,2.6255125999450684,1920,0.0014271736145019531,5,0.05738687515258789,16,,,0.00011229515075683594,0,[nan]
140,140,2.63623309135437,1920,0.0016484260559082031,5,0.08167839050292969,19,,,0.000152587890625,0,[nan]
145,145,2.2647905349731445,1920,0.00148773193359375,5,3.8250763416290283,972,,,0.0003180503845214844,0,[nan]
150,150,2.657660722732544,1920,0.0016701221466064453,5,0.0685114860534668,14,,,0.00011801719665527344,0,[nan]
155,155,2.4162540435791016,1920,0.001730203628540039,5,0.09922552108764648,20,,,0.0001442432403564453,0,[nan]
160,160,3.028104066848755,1920,0.0017864704132080078,5,0.07913899421691895,14,,,0.000141143798828125,0,[nan]
165,165,2.395277738571167,1920,0.0015397071838378906,5,5.004009246826172,1016,,,0.00033402442932128906,0,[nan]
170,170,2.435624361038208,1920,0.001651763916015625,5,0.10706233978271484,18,,,7.557868957519531e-05,0,[nan]
175,175,3.1807103157043457,1920,0.0014493465423583984,5,0.11313796043395996,20,,,6.532669067382812e-05,0,[nan]
180,180,2.9733097553253174,1920,0.0014190673828125,5,0.12512731552124023,21,,,6.532669067382812e-05,0,[nan]
185,185,2.724552631378174,1920,0.0016186237335205078,5,5.7840797901153564,983,,,0.0003342628479003906,0,[nan]
190,190,2.2819108963012695,1920,0.0015821456909179688,5,0.11848092079162598,17,,,8.392333984375e-05,0,[nan]
195,195,2.824580669403076,1920,0.0016117095947265625,5,0.14794230461120605,21,,,0.00014853477478027344,0,[nan]
200,200,2.7014577388763428,1920,0.0014946460723876953,5,0.12320089340209961,16,,,8.535385131835938e-05,0,[nan]
205,205,2.4889578819274902,1920,0.0012807846069335938,5,5.90808367729187,865,,,6.151199340820312e-05,0,[nan]
210,210,3.8914413452148438,1920,0.0012862682342529297,5,0.09064483642578125,12,,,5.602836608886719e-05,0,[nan]
215,215,3.175184965133667,1920,0.0015995502471923828,5,0.1445317268371582,17,,,0.000118255615234375,0,[nan]
220,220,2.751513957977295,1920,0.00130462646484375,5,0.3496971130371094,43,,,0.00011754035949707031,0,[nan]
225,225,2.4257094860076904,1920,0.001569986343383789,5,9.132450103759766,1025,,,0.00034165382385253906,0,[nan]
230,230,2.718600034713745,1920,0.0015747547149658203,5,0.25472021102905273,27,,,0.00010848045349121094,0,[nan]
235,235,2.9531805515289307,1920,0.0014805793762207031,5,0.22065973281860352,23,,,6.961822509765625e-05,0,[nan]
240,240,2.437560796737671,1920,0.0015492439270019531,5,0.18361520767211914,17,,,0.00013327598571777344,0,[nan]
245,245,2.515030860900879,1920,0.0015192031860351562,5,9.676286697387695,957,,,0.00022363662719726562,0,[nan]
250,250,2.447443723678589,1920,0.0015478134155273438,5,0.1965465545654297,18,,,7.414817810058594e-05,0,[nan]
255,255,2.7888948917388916,1920,0.0015614032745361328,5,0.1643369197845459,14,,,0.0001399517059326172,0,[nan]
260,260,2.159208059310913,1920,0.0012936592102050781,5,0.20705938339233398,18,,,9.322166442871094e-05,0,[nan]
265,265,2.2029006481170654,1920,0.001323699951171875,5,12.158838748931885,1078,,,0.0003523826599121094,0,[nan]
270,270,2.5010037422180176,1920,0.001634836196899414,5,0.2410285472869873,19,,,7.915496826171875e-05,0,[nan]
275,275,2.633131980895996,1920,0.0016033649444580078,5,0.21879220008850098,17,,,0.00020623207092285156,0,[nan]
280,280,2.063774347305298,1920,0.0015039443969726562,5,0.304213285446167,21,,,0.00012350082397460938,0,[nan]
285,285,3.0173768997192383,1920,0.0013108253479003906,5,13.51628041267395,1027,,,0.0003190040588378906,0,[nan]
290,290,2.1641972064971924,1920,0.0015988349914550781,5,0.2790863513946533,19,,,0.00010919570922851562,0,[nan]
295,295,2.2931528091430664,1920,0.0015325546264648438,5,0.25701045989990234,17,50.31640648841858,64000,7.653236389160156e-05,0,[nan]
