n_total,n_finite,time_acquire,evals_acquire,time_truth,evals_truth,time_fit,evals_fit,time_mc,evals_mc,time_convergence,evals_convergence,convergence_crit_value
225,225,2.5544772148132324,1920,0.0014545917510986328,5,8.398869037628174,976,,,6.151199340820312e-05,0,[nan]
230,230,2.7757792472839355,1920,0.0014557838439941406,5,0.19560456275939941,21,,,6.556510925292969e-05,0,[nan]
235,235,2.8595094680786133,1920,0.0015702247619628906,5,0.15285420417785645,16,,,0.0001685619354248047,0,[nan]
240,240,2.88342022895813,1920,0.0016515254974365234,5,0.1976766586303711,19,,,8.654594421386719e-05,0,[nan]
245,245,3.319368839263916,1920,0.0014295578002929688,5,10.723289728164673,1028,,,0.00034618377685546875,0,[nan]
250,250,2.7786827087402344,1920,0.0016291141510009766,5,0.30289506912231445,27,,,0.00015020370483398438,0,[nan]
255,255,2.9446120262145996,1920,0.0015153884887695312,5,0.20678424835205078,18,,,9.751319885253906e-05,0,[nan]
260,260,2.63798451423645,1920,0.0015430450439453125,5,0.18074727058410645,14,,,0.00015997886657714844,0,[nan]
265,265,2.6752970218658447,1920,0.0014843940734863281,5,12.248114347457886,1019,,,0.0003116130828857422,0,[nan]
270,270,2.6940925121307373,1920,0.0013806819915771484,5,0.15106940269470215,13,,,0.00010275840759277344,0,[nan]
275,275,2.4833903312683105,1920,0.0015032291412353516,5,0.19204330444335938,15,,,8.7738037109375e-05,0,[nan]
280,280,2.187269926071167,1920,0.0012469291687011719,5,0.17928767204284668,13,,,7.462501525878906e-05,0,[nan]
285,285,3.086422920227051,1920,0.0013115406036376953,5,13.725432634353638,984,,,0.0003490447998046875,0,[nan]
290,290,2.2110023498535156,1920,0.0013349056243896484,5,0.23074603080749512,18,,,0.00012540817260742188,0,[nan]
295,295,2.272761583328247,1920,0.0015130043029785156,5,0.24249553680419922,16,46.63042497634888,64000,7.843971252441406e-05,0,[nan]
