n_total,n_finite,time_acquire,evals_acquire,time_truth,evals_truth,time_fit,evals_fit,time_mc,evals_mc,time_convergence,evals_convergence,convergence_crit_value
0,0,0,0,0.05368947982788086,90,5.968429088592529,924,,,0,0,"[nan, nan, nan]"
90,90,24.460595846176147,1920,0.01457667350769043,30,0.02262735366821289,3,,,0.004460334777832031,0,"[np.float64(414.1711787775569), nan, 0.001]"
120,99,16.453526258468628,1920,0.014498472213745117,30,2.839904308319092,381,,,0.004929304122924805,0,"[np.float64(159.39955738445877), np.float64(0.5892805675448757), 0.001]"
150,129,14.824307680130005,1920,0.01524972915649414,30,4.574390888214111,391,,,0.00440669059753418,0,"[np.float64(334.7860406677259), np.float64(16.602409710367972), np.float64(0.994253839391115)]"
180,156,21.095154523849487,1920,0.01518702507019043,30,1.9319536685943604,179,,,0.0043108463287353516,0,"[np.float64(474.57798779592673), np.float64(162.59613856845158), np.float64(0.8718069840764763)]"
210,162,17.586191654205322,1920,0.01530003547668457,30,6.138727188110352,269,,,0.005911827087402344,0,"[np.float64(340.1892372080038), np.float64(57.91174989624268), np.float64(1.0)]"
240,186,18.219884157180786,1920,0.014810800552368164,30,14.250673294067383,500,,,0.020867109298706055,0,"[np.float64(335.9402981354948), np.float64(341.37197941462), np.float64(1.0)]"
270,207,20.0696918964386,1920,0.014864683151245117,30,5.4373109340667725,149,,,0.0044133663177490234,0,"[np.float64(355.3739756151509), np.float64(580.7965047203807), np.float64(1.0)]"
300,231,18.209582567214966,1920,0.014793157577514648,30,11.279691457748413,245,,,0.0048182010650634766,0,"[np.float64(238.76362082805923), np.float64(170.06302560322843), np.float64(0.9999521040429692)]"
330,261,20.902121543884277,1920,0.014747858047485352,30,52.3641197681427,988,,,0.00520777702331543,0,"[np.float64(371.15405538923824), np.float64(395.905603352475), np.float64(1.0)]"
360,286,25.494541883468628,1920,0.015449285507202148,30,19.813194274902344,292,,,0.005403757095336914,0,"[np.float64(307.8223537286144), np.float64(236.92905390647698), np.float64(0.978597647669885)]"
390,314,26.206653833389282,1920,0.015075445175170898,30,31.624993324279785,397,,,0.005553245544433594,0,"[np.float64(265.06480101020844), np.float64(166.21940511970308), np.float64(0.9999996811168748)]"
420,344,26.928243160247803,1920,0.023264408111572266,30,16.73971962928772,164,,,0.011699438095092773,0,"[np.float64(280.87223671954354), np.float64(287.1615167420805), np.float64(1.0)]"
450,374,24.534568309783936,1920,0.015097618103027344,30,34.76239013671875,297,,,0.030405759811401367,0,"[np.float64(277.36243252275546), np.float64(191.82650864585867), np.float64(0.9999578864014753)]"
480,404,25.993243932724,1920,0.014802217483520508,30,30.014893531799316,225,,,0.004920482635498047,0,"[np.float64(218.97682019368844), np.float64(193.36746763276048), np.float64(0.8980399979637051)]"
510,434,21.317789554595947,1920,0.015112876892089844,30,23.814890146255493,151,,,0.005742073059082031,0,"[np.float64(190.38914933253758), np.float64(95.61476929269693), np.float64(0.9702421710865391)]"
540,464,22.211272954940796,1920,0.013974905014038086,30,45.94053387641907,252,,,0.006228446960449219,0,"[np.float64(104.05955932247298), np.float64(40.789645509500474), np.float64(0.01804373681733856)]"
570,494,39.701881408691406,1920,0.016575336456298828,30,33.613611459732056,169,,,0.004691362380981445,0,"[np.float64(209.82320262330921), np.float64(194.683572635195), np.float64(1.0)]"
600,524,22.499842643737793,1920,0.014713287353515625,30,37.62121391296387,177,,,0.007644176483154297,0,"[np.float64(0.9107037616830667), np.float64(74.70129073935266), 0.001]"
630,538,28.400822162628174,1920,0.015130281448364258,30,204.63473439216614,943,499.04742074012756,64000,0.006707191467285156,0,"[np.float64(0.17492415219123814), np.float64(0.538359041117912), 0.001]"
660,568,44.0346565246582,1920,0.01488041877746582,30,13.134124994277954,50,,,0.0045964717864990234,0,"[np.float64(216.33613157612723), np.float64(172.71532595026628), np.float64(0.9999999984710746)]"
690,598,36.77939796447754,1920,0.015092611312866211,30,12.18554162979126,38,246.68639039993286,64000,0.006304740905761719,0,"[np.float64(0.04420116277671582), np.float64(52.934320565161784), 0.001]"
