n_total,n_finite,time_acquire,evals_acquire,time_truth,evals_truth,time_fit,evals_fit,time_mc,evals_mc,time_convergence,evals_convergence,convergence_crit_value
0,0,0,0,0.013928651809692383,24,0.8586866855621338,1021,,,0,0,"[nan, nan, nan]"
24,24,12.95145320892334,1920,0.0036504268646240234,8,0.17787528038024902,167,,,0.002677440643310547,0,"[np.float64(41.15720524967496), nan, 0.001]"
32,32,6.483063459396362,1920,0.003423929214477539,8,0.06886506080627441,57,,,0.0026082992553710938,0,"[np.float64(68.96671369662997), np.float64(5.241181291608263), np.float64(0.21509052575062343)]"
40,40,7.566561460494995,1920,0.003047466278076172,8,0.09714221954345703,81,,,0.0023276805877685547,0,"[np.float64(70.35316506797867), np.float64(22.271461484356625), np.float64(0.1809289578715875)]"
48,48,5.720882177352905,1920,0.0030918121337890625,8,2.6139025688171387,1985,,,0.0022957324981689453,0,"[np.float64(80.08671692774499), np.float64(27.99348830131683), np.float64(0.9927448128928095)]"
56,56,2.7367286682128906,1920,0.0028045177459716797,8,0.056397438049316406,39,52.34070658683777,64000,0.0021779537200927734,0,"[np.float64(0.013064949531898407), np.float64(11.726071879470258), 0.001]"
