n_total,n_finite,time_acquire,evals_acquire,time_truth,evals_truth,time_fit,evals_fit,time_mc,evals_mc,time_convergence,evals_convergence,convergence_crit_value
0,0,0,0,0.006859779357910156,15,0.7664930820465088,934,,,0,0,[nan]
15,15,18.110916137695312,1920,0.0014426708221435547,5,0.03693532943725586,43,,,7.510185241699219e-05,0,[nan]
20,20,12.10427188873291,1920,0.0015687942504882812,5,0.037370920181274414,38,,,0.0003159046173095703,0,[nan]
25,25,8.585859060287476,1920,0.0013353824615478516,5,0.9460599422454834,1049,,,0.0002465248107910156,0,[nan]
30,30,6.836918592453003,1920,0.0013129711151123047,5,0.05388331413269043,55,,,9.679794311523438e-05,0,[nan]
35,35,3.990413188934326,1920,0.0018794536590576172,5,0.04688835144042969,32,,,0.0002562999725341797,0,[nan]
40,40,3.6519546508789062,1920,0.0019147396087646484,5,0.0312502384185791,21,,,0.0001609325408935547,0,[nan]
45,45,3.052419900894165,1920,0.0016360282897949219,5,1.0358178615570068,878,,,0.0002913475036621094,0,[nan]
50,50,2.731534957885742,1920,0.0016584396362304688,5,0.02942514419555664,19,,,0.00019431114196777344,0,[nan]
55,55,3.270517110824585,1920,0.0015113353729248047,5,0.027289152145385742,17,,,0.0001556873321533203,0,[nan]
60,60,2.6488873958587646,1920,0.0015916824340820312,5,0.028835535049438477,17,,,0.00021457672119140625,0,[nan]
65,65,2.2520816326141357,1920,0.0014920234680175781,5,1.4964678287506104,997,,,3.981590270996094e-05,0,[nan]
70,70,2.787579298019409,1920,0.0016040802001953125,5,0.038611650466918945,20,,,5.507469177246094e-05,0,[nan]
75,75,2.7980456352233887,1920,0.0014870166778564453,5,0.034325361251831055,17,,,4.935264587402344e-05,0,[nan]
80,80,3.0952279567718506,1920,0.0015139579772949219,5,0.037615060806274414,17,,,4.792213439941406e-05,0,[nan]
85,85,2.2947399616241455,1920,0.0014770030975341797,5,2.6918625831604004,1439,,,4.673004150390625e-05,0,[nan]
90,90,2.6542160511016846,1920,0.0013036727905273438,5,0.030253171920776367,14,,,4.267692565917969e-05,0,[nan]
95,95,2.8555212020874023,1920,0.0016319751739501953,5,0.04255533218383789,16,,,0.00016450881958007812,0,[nan]
100,100,2.290905237197876,1920,0.0015594959259033203,5,0.04196429252624512,15,,,0.00014209747314453125,0,[nan]
105,105,2.428598165512085,1920,0.0015366077423095703,5,2.256377935409546,900,,,6.175041198730469e-05,0,[nan]
110,110,2.213315963745117,1920,0.001493215560913086,5,0.04582357406616211,15,,,4.458427429199219e-05,0,[nan]
