n_total,n_finite,time_acquire,evals_acquire,time_truth,evals_truth,time_fit,evals_fit,time_mc,evals_mc,time_convergence,evals_convergence,convergence_crit_value
0,0,0,0,0.025095462799072266,48,1.6674768924713135,1255,,,0,0,"[nan, nan, nan]"
48,48,15.562365770339966,1920,0.0064029693603515625,16,0.249070405960083,150,,,0.002450227737426758,0,"[np.float64(309.33503734243516), nan, 0.001]"
64,63,9.125195503234863,1920,0.006480693817138672,16,0.3711659908294678,177,,,0.0035202503204345703,0,"[np.float64(316.49020267451897), np.float64(36.925889069232525), np.float64(0.9950693378419303)]"
80,75,9.957319736480713,1920,0.006457328796386719,16,0.2548654079437256,93,,,0.0034122467041015625,0,"[np.float64(84.06506731409942), np.float64(101.44730870463783), np.float64(1.0)]"
96,91,8.904770135879517,1920,0.006433725357055664,16,0.7938175201416016,239,,,0.0028450489044189453,0,"[np.float64(100.72429893326324), np.float64(193.1275928506978), np.float64(0.940014838362182)]"
112,107,10.680067539215088,1920,0.0064640045166015625,16,0.6836464405059814,159,,,0.0029447078704833984,0,"[np.float64(77.78562192585659), np.float64(104.73401125911401), np.float64(0.9999617103575059)]"
128,123,8.47409701347351,1920,0.006680965423583984,16,0.30382323265075684,56,,,0.0028083324432373047,0,"[np.float64(112.45622511891358), np.float64(121.26743874917616), np.float64(0.9673828268600134)]"
144,138,8.813100099563599,1920,0.006662130355834961,16,9.943342208862305,1486,,,0.003573179244995117,0,"[np.float64(71.41564523888302), np.float64(47.06491268311861), np.float64(1.0)]"
160,154,9.367380857467651,1920,0.006762504577636719,16,0.777338981628418,93,,,0.003028392791748047,0,"[np.float64(83.08614574159354), np.float64(93.16154513380573), np.float64(0.9813123141283911)]"
176,170,8.711368799209595,1920,0.006583452224731445,16,0.37746763229370117,40,,,0.0028467178344726562,0,"[np.float64(101.9024479342643), np.float64(159.57761479238712), np.float64(0.19747369697391431)]"
192,186,7.174109220504761,1920,0.006587505340576172,16,2.6855628490448,225,,,0.003814697265625,0,"[np.float64(37.88767175498788), np.float64(6.562610381705941), np.float64(0.002100677435904335)]"
208,201,4.013072729110718,1920,0.0066187381744384766,16,1.281207799911499,99,64.97397184371948,64000,0.002804994583129883,0,"[np.float64(0.029076203557607982), np.float64(8.725875033994983), 0.001]"
