n_total,n_finite,time_acquire,evals_acquire,time_truth,evals_truth,time_fit,evals_fit,time_mc,evals_mc,time_convergence,evals_convergence,convergence_crit_value
240,240,2.590930461883545,1920,0.0014154911041259766,5,0.1566929817199707,15,,,5.91278076171875e-05,0,[nan]
245,245,3.0682175159454346,1920,0.0015358924865722656,5,9.350257635116577,932,,,0.00032401084899902344,0,[nan]
250,250,3.1178431510925293,1920,0.0015544891357421875,5,0.16176486015319824,14,,,0.00010919570922851562,0,[nan]
255,255,2.529270648956299,1920,0.0015947818756103516,5,0.18441987037658691,16,,,0.00021147727966308594,0,[nan]
260,260,2.425039291381836,1920,0.0014231204986572266,5,0.16588759422302246,14,,,9.965896606445312e-05,0,[nan]
265,265,3.0229010581970215,1920,0.0015177726745605469,5,12.571038961410522,1089,,,0.0008757114410400391,0,[nan]
270,270,2.498213291168213,1920,0.001790761947631836,5,0.27774667739868164,22,,,0.00020384788513183594,0,[nan]
275,275,2.4069201946258545,1920,0.0015392303466796875,5,0.24119853973388672,20,,,0.00011277198791503906,0,[nan]
280,280,2.5640573501586914,1920,0.0014820098876953125,5,0.2743260860443115,20,,,8.463859558105469e-05,0,[nan]
285,285,2.5685935020446777,1920,0.0016160011291503906,5,11.637627363204956,932,,,0.0003905296325683594,0,[nan]
290,290,2.4448001384735107,1920,0.0016222000122070312,5,0.22188115119934082,16,,,0.0001785755157470703,0,[nan]
295,295,2.281956672668457,1920,0.001257181167602539,5,0.20659470558166504,16,46.41032314300537,64000,0.00010061264038085938,0,[nan]
