n_total,n_finite,time_acquire,evals_acquire,time_truth,evals_truth,time_fit,evals_fit,time_mc,evals_mc,time_convergence,evals_convergence,convergence_crit_value
95,95,2.225780963897705,1920,0.0014994144439697266,5,0.03495669364929199,13,,,6.008148193359375e-05,0,[nan]
100,100,2.2450058460235596,1920,0.0015311241149902344,5,0.031146764755249023,11,,,5.340576171875e-05,0,[nan]
105,105,2.198040723800659,1920,0.0014865398406982422,5,0.13850641250610352,51,,,5.7220458984375e-05,0,[nan]
110,110,2.1610867977142334,1920,0.0015406608581542969,5,0.04628562927246094,15,,,5.602836608886719e-05,0,[nan]
115,115,2.1557953357696533,1920,0.001550436019897461,5,0.03417468070983887,10,,,5.4836273193359375e-05,0,[nan]
120,120,2.1369760036468506,1920,0.0015094280242919922,5,0.03881096839904785,11,,,4.9114227294921875e-05,0,[nan]
125,125,2.0679941177368164,1920,0.0016012191772460938,5,0.14224004745483398,46,,,5.030632019042969e-05,0,[nan]
130,130,2.4654269218444824,1920,0.0015106201171875,5,0.046694040298461914,12,,,5.459785461425781e-05,0,[nan]
135,135,2.394740581512451,1920,0.0015735626220703125,5,0.05025458335876465,12,,,0.00014281272888183594,0,[nan]
140,140,2.1373965740203857,1920,0.001535177230834961,5,0.05716252326965332,13,,,0.00014591217041015625,0,[nan]
145,145,2.4903526306152344,1920,0.0015177726745605469,5,0.20932269096374512,50,,,0.00011563301086425781,0,[nan]
150,150,2.2240946292877197,1920,0.001199960708618164,5,0.04231691360473633,10,,,5.2928924560546875e-05,0,[nan]
155,155,2.4171535968780518,1920,0.0013663768768310547,5,0.05130887031555176,11,,,0.00014448165893554688,0,[nan]
160,160,3.1518537998199463,1920,0.0014696121215820312,5,0.06366777420043945,12,,,0.00014519691467285156,0,[nan]
165,165,2.6399028301239014,1920,0.0014743804931640625,5,0.24418377876281738,47,,,0.00012755393981933594,0,[nan]
170,170,2.9139404296875,1920,0.0012431144714355469,5,0.06136322021484375,12,,,0.00012803077697753906,0,[nan]
175,175,2.4185538291931152,1920,0.0015096664428710938,5,0.11616373062133789,20,,,6.890296936035156e-05,0,[nan]
180,180,3.1850192546844482,1920,0.001516103744506836,5,0.0701131820678711,11,,,0.00013899803161621094,0,[nan]
185,185,2.1421968936920166,1920,0.0014870166778564453,5,0.2773468494415283,44,,,8.630752563476562e-05,0,[nan]
190,190,2.32878041267395,1920,0.0015060901641845703,5,0.07875680923461914,11,,,6.413459777832031e-05,0,[nan]
195,195,3.084199905395508,1920,0.001428842544555664,5,0.09876132011413574,14,,,6.723403930664062e-05,0,[nan]
200,200,2.948235511779785,1920,0.0013995170593261719,5,0.09146928787231445,12,,,6.222724914550781e-05,0,[nan]
205,205,2.118865966796875,1920,0.0014200210571289062,5,0.4042167663574219,54,,,6.508827209472656e-05,0,[nan]
210,210,2.097353219985962,1920,0.0014302730560302734,5,0.08808732032775879,11,,,5.0067901611328125e-05,0,[nan]
215,215,1.7231366634368896,1920,0.0014383792877197266,5,0.11559557914733887,14,,,7.224082946777344e-05,0,[nan]
220,220,1.8012208938598633,1920,0.0014567375183105469,5,0.13240861892700195,15,,,0.00013947486877441406,0,[nan]
225,225,1.794069528579712,1920,0.0015153884887695312,5,0.4549264907836914,53,,,0.00012993812561035156,0,[nan]
230,230,1.8099853992462158,1920,0.0014190673828125,5,0.12426519393920898,13,,,8.082389831542969e-05,0,[nan]
235,235,2.2174813747406006,1920,0.0014691352844238281,5,0.11864233016967773,10,,,6.103515625e-05,0,[nan]
240,240,2.3408803939819336,1920,0.001409292221069336,5,0.1330258846282959,13,,,6.4849853515625e-05,0,[nan]
245,245,2.6551873683929443,1920,0.0014424324035644531,5,0.6764082908630371,66,,,0.00022363662719726562,0,[nan]
250,250,3.808401107788086,1920,0.001268625259399414,5,0.09614396095275879,9,,,0.0002701282501220703,0,[nan]
255,255,2.555752754211426,1920,0.0014376640319824219,5,0.09141039848327637,8,,,8.845329284667969e-05,0,[nan]
260,260,2.6704728603363037,1920,0.001252889633178711,5,0.08667588233947754,8,,,9.489059448242188e-05,0,[nan]
265,265,2.7064340114593506,1920,0.0013058185577392578,5,0.41791272163391113,40,,,7.104873657226562e-05,0,[nan]
270,270,2.715728282928467,1920,0.0014400482177734375,5,0.12807512283325195,10,,,6.580352783203125e-05,0,[nan]
275,275,2.6751370429992676,1920,0.0014765262603759766,5,0.08148574829101562,7,,,0.00012636184692382812,0,[nan]
280,280,2.6058647632598877,1920,0.001531839370727539,5,0.13791251182556152,10,,,0.00012493133544921875,0,[nan]
285,285,2.6266393661499023,1920,0.0014672279357910156,5,0.6022660732269287,45,,,6.723403930664062e-05,0,[nan]
290,290,2.83205246925354,1920,0.0015249252319335938,5,0.12535381317138672,9,,,0.00016045570373535156,0,[nan]
295,295,2.5363690853118896,1920,0.001463174819946289,5,0.15348601341247559,10,46.3543438911438,64000,0.00010275840759277344,0,[nan]
