n_total,n_finite,time_acquire,evals_acquire,time_truth,evals_truth,time_fit,evals_fit,time_mc,evals_mc,time_convergence,evals_convergence,convergence_crit_value
0,0,0,0,0.028332233428955078,48,0.0756218433380127,23,,,0,0,"[nan, nan, nan]"
48,48,10.471866130828857,1920,0.00821232795715332,16,0.40004992485046387,195,,,0.003134489059448242,0,"[np.float64(184.96223560563107), nan, 0.001]"
64,64,8.4805006980896,1920,0.0071337223052978516,16,0.11553645133972168,50,,,0.002933502197265625,0,"[np.float64(136.29932093232117), np.float64(15.184998747426352), np.float64(1.0)]"
80,76,9.356363773345947,1920,0.007160186767578125,16,0.10175752639770508,34,,,0.0030965805053710938,0,"[np.float64(129.87331526982825), np.float64(317.5743809913926), np.float64(0.9994500464221737)]"
96,92,14.691249370574951,1920,0.007094860076904297,16,0.1552281379699707,39,,,0.0030107498168945312,0,"[np.float64(88.672415820233), np.float64(89.10168422541005), np.float64(0.9999995685393391)]"
112,108,10.647223711013794,1920,0.007173776626586914,16,0.2035071849822998,43,,,0.0029213428497314453,0,"[np.float64(101.29058584573308), np.float64(141.20532745265476), np.float64(0.9999213393681525)]"
128,124,10.274710416793823,1920,0.007143259048461914,16,0.5804238319396973,102,,,0.003654003143310547,0,"[np.float64(213.2197203816554), np.float64(61.36264919962312), np.float64(0.012757683588801257)]"
144,140,12.093313694000244,1920,0.0070879459381103516,16,0.5403134822845459,78,,,0.002695798873901367,0,"[np.float64(67.21748646850021), np.float64(91.77670061069308), np.float64(0.06391683416156818)]"
160,156,10.182009220123291,1920,0.007154703140258789,16,0.2988898754119873,36,,,0.002965688705444336,0,"[np.float64(89.9860425230595), np.float64(55.8619756028543), np.float64(1.0)]"
176,172,9.471807718276978,1920,0.00712275505065918,16,0.18665599822998047,19,,,0.0030143260955810547,0,"[np.float64(60.607912788448886), np.float64(153.0680814981395), np.float64(0.9999999999552913)]"
192,188,8.595635890960693,1920,0.007117033004760742,16,0.39057326316833496,33,,,0.002965688705444336,0,"[np.float64(69.96870309007397), np.float64(70.99097540674381), np.float64(0.17909918096783073)]"
208,203,11.322876691818237,1920,0.0071370601654052734,16,0.5002124309539795,39,,,0.0033292770385742188,0,"[np.float64(78.93897452739708), np.float64(86.48027921847519), np.float64(0.9999999999999999)]"
224,219,10.67333722114563,1920,0.006902217864990234,16,0.35947084426879883,23,,,0.003387451171875,0,"[np.float64(62.703922037868324), np.float64(114.44045959459757), np.float64(0.9999999600854135)]"
240,235,10.745088815689087,1920,0.0069732666015625,16,1.235060691833496,56,,,0.002933979034423828,0,"[np.float64(52.64280820874316), np.float64(100.3351444080686), np.float64(0.6454643239175777)]"
256,251,10.921748876571655,1920,0.0069751739501953125,16,2.0136280059814453,69,,,0.0029401779174804688,0,"[np.float64(74.20178915824803), np.float64(107.85958716387421), np.float64(0.9999999996625356)]"
272,267,12.445545673370361,1920,0.0069806575775146484,16,2.6471641063690186,85,,,0.003912925720214844,0,"[np.float64(79.20916431419907), np.float64(161.6257446927), np.float64(0.9902513843889582)]"
288,283,4.478583097457886,1920,0.007082462310791016,16,1.20367431640625,35,66.13828229904175,64000,0.003267049789428711,0,"[np.float64(0.009619183903197381), np.float64(32.75485433232061), 0.001]"
