n_total,n_finite,time_acquire,evals_acquire,time_truth,evals_truth,time_fit,evals_fit,time_mc,evals_mc,time_convergence,evals_convergence,convergence_crit_value
0,0,0,0,0.006567478179931641,15,0.0762777328491211,27,,,0,0,[nan]
15,15,10.157562255859375,1920,0.0020902156829833984,5,0.0070803165435791016,2,,,9.059906005859375e-05,0,[nan]
20,20,2.7798588275909424,1920,0.0017271041870117188,5,0.006255388259887695,3,,,0.00012612342834472656,0,[nan]
25,25,2.7976033687591553,1920,0.00203704833984375,5,0.039314985275268555,30,,,9.441375732421875e-05,0,[nan]
30,30,4.8851141929626465,1920,0.0013554096221923828,5,0.023410797119140625,22,,,0.00011849403381347656,0,[nan]
35,35,2.7708799839019775,1920,0.0016140937805175781,5,0.02791881561279297,22,,,0.0001404285430908203,0,[nan]
40,40,4.497986555099487,1920,0.0016169548034667969,5,0.03042149543762207,22,,,0.000156402587890625,0,[nan]
45,45,3.194113254547119,1920,0.001341104507446289,5,0.05278205871582031,44,,,0.00010776519775390625,0,[nan]
50,50,2.9490978717803955,1920,0.001676321029663086,5,0.024106979370117188,15,,,0.00015211105346679688,0,[nan]
55,55,2.5483920574188232,1920,0.0017364025115966797,5,0.015742063522338867,8,,,0.00012540817260742188,0,[nan]
60,60,2.498842716217041,1920,0.0015506744384765625,5,0.02464604377746582,14,,,9.489059448242188e-05,0,[nan]
65,65,2.3641622066497803,1920,0.0015637874603271484,5,0.07767391204833984,45,,,5.245208740234375e-05,0,[nan]
70,70,2.6478536128997803,1920,0.0015709400177001953,5,0.024334430694580078,12,,,5.888938903808594e-05,0,[nan]
75,75,2.6519460678100586,1920,0.0013036727905273438,5,0.021944046020507812,12,,,5.507469177246094e-05,0,[nan]
80,80,2.3220441341400146,1920,0.0016057491302490234,5,0.021982669830322266,9,,,0.00012230873107910156,0,[nan]
85,85,2.24482798576355,1920,0.0013856887817382812,5,0.0890035629272461,46,,,6.961822509765625e-05,0,[nan]
90,90,2.38564133644104,1920,0.001573324203491211,5,0.03289651870727539,13,,,5.316734313964844e-05,0,[nan]
95,95,2.445495843887329,1920,0.0015909671783447266,5,0.035490989685058594,13,,,5.316734313964844e-05,0,[nan]
100,100,2.4795689582824707,1920,0.0016541481018066406,5,0.04329538345336914,15,,,5.91278076171875e-05,0,[nan]
105,105,2.69555926322937,1920,0.0016813278198242188,5,0.13991522789001465,51,,,4.935264587402344e-05,0,[nan]
110,110,3.8692069053649902,1920,0.0013573169708251953,5,0.04371380805969238,15,,,0.0002181529998779297,0,[nan]
115,115,3.7252774238586426,1920,0.0016047954559326172,5,0.06777596473693848,22,,,0.00011897087097167969,0,[nan]
120,120,2.361764907836914,1920,0.0015513896942138672,5,0.04552912712097168,13,,,6.4849853515625e-05,0,[nan]
125,125,3.11547589302063,1920,0.0013878345489501953,5,0.18716096878051758,59,,,9.655952453613281e-05,0,[nan]
130,130,3.651466131210327,1920,0.0017049312591552734,5,0.050383567810058594,12,,,0.00017499923706054688,0,[nan]
135,135,3.082742214202881,1920,0.0015871524810791016,5,0.051615238189697266,12,,,0.00014090538024902344,0,[nan]
140,140,2.8822100162506104,1920,0.0015285015106201172,5,0.05866408348083496,13,,,0.00010418891906738281,0,[nan]
145,145,2.5817339420318604,1920,0.0016062259674072266,5,0.3711726665496826,84,,,0.00012826919555664062,0,[nan]
150,150,2.7860662937164307,1920,0.0016438961029052734,5,0.06735849380493164,13,,,0.00014710426330566406,0,[nan]
155,155,3.11011004447937,1920,0.0016641616821289062,5,0.07440614700317383,15,,,0.00016736984252929688,0,[nan]
160,160,2.6895060539245605,1920,0.0015299320220947266,5,0.053872108459472656,10,,,8.368492126464844e-05,0,[nan]
165,165,2.802119731903076,1920,0.0016810894012451172,5,0.29325199127197266,55,,,0.00026607513427734375,0,[nan]
170,170,2.5175373554229736,1920,0.0016415119171142578,5,0.04888439178466797,8,,,0.00012445449829101562,0,[nan]
175,175,2.363879680633545,1920,0.00159454345703125,5,0.14522600173950195,25,,,0.0001232624053955078,0,[nan]
