n_total,n_finite,time_acquire,evals_acquire,time_truth,evals_truth,time_fit,evals_fit,time_mc,evals_mc,time_convergence,evals_convergence,convergence_crit_value
0,0,0,0,0.005760908126831055,15,0.08040475845336914,57,,,0,0,"[nan, nan, nan]"
15,15,14.22868537902832,1920,0.0013573169708251953,5,0.02137017250061035,20,,,0.002117156982421875,0,"[np.float64(12.721611285350537), nan, np.float64(0.03906866712619111)]"
20,20,11.023398637771606,1920,0.0014047622680664062,5,0.016979694366455078,14,,,0.002451658248901367,0,"[np.float64(21.25760547713016), np.float64(0.032086987880959), np.float64(0.0584480516383679)]"
25,25,11.903457641601562,1920,0.0013115406036376953,5,0.07440423965454102,73,,,0.002227306365966797,0,"[np.float64(16.974593712750853), np.float64(0.02969428660337667), np.float64(0.0558626597134117)]"
30,30,6.250152111053467,1920,0.0012898445129394531,5,0.016698122024536133,13,,,0.0021347999572753906,0,"[np.float64(4.877291068370393), np.float64(0.047793343435748634), np.float64(0.05685499055892944)]"
35,35,5.620193004608154,1920,0.0014870166778564453,5,0.020470380783081055,14,,,0.0023517608642578125,0,"[np.float64(1.8830891104525573), np.float64(0.08789684924033209), np.float64(0.19172424511190866)]"
40,40,5.57154393196106,1920,0.001413583755493164,5,0.03357863426208496,24,,,0.0020682811737060547,0,"[np.float64(83.6125534573249), np.float64(0.12835465657373854), np.float64(0.5279219627026954)]"
45,45,4.232224225997925,1920,0.0014147758483886719,5,0.0758967399597168,57,,,0.0022156238555908203,0,"[np.float64(1.3416511052773696), np.float64(4.5742205540088285), 0.001]"
50,50,4.677511930465698,1920,0.0013513565063476562,5,0.017034053802490234,10,,,0.0021886825561523438,0,"[np.float64(0.7259719692376301), np.float64(0.8564965364351842), 0.001]"
55,55,5.574382781982422,1920,0.0012061595916748047,5,0.01896071434020996,12,,,0.0020873546600341797,0,"[np.float64(7.012851707048004), np.float64(2.6812522620945827), 0.001]"
60,60,4.715298414230347,1920,0.0013318061828613281,5,0.05610036849975586,35,,,0.0019822120666503906,0,"[np.float64(0.14618281335863514), np.float64(0.7168253515081946), 0.001]"
65,65,6.478196620941162,1920,0.001232147216796875,5,0.08256053924560547,50,77.75238132476807,64000,0.0020270347595214844,0,"[np.float64(0.0312943041621736), np.float64(0.1519407834395026), 0.001]"
