n_total,n_finite,time_acquire,evals_acquire,time_truth,evals_truth,time_fit,evals_fit,time_mc,evals_mc,time_convergence,evals_convergence,convergence_crit_value
0,0,0,0,0.016136646270751953,24,0.07393193244934082,30,,,0,0,"[nan, nan, nan]"
24,24,10.370343685150146,1920,0.004301548004150391,8,0.01244044303894043,7,,,0.0024383068084716797,0,"[np.float64(135.20312324733118), nan, 0.001]"
32,32,12.119688987731934,1920,0.003610849380493164,8,0.02317976951599121,16,,,0.0027022361755371094,0,"[np.float64(55.42127673516207), np.float64(0.3411983701399851), 0.001]"
40,40,11.706880807876587,1920,0.0035185813903808594,8,0.023923635482788086,15,,,0.0026159286499023438,0,"[np.float64(47.8116638484765), np.float64(0.1051738847673208), 0.001]"
48,48,11.76515531539917,1920,0.0030930042266845703,8,0.0640106201171875,47,,,0.0021452903747558594,0,"[np.float64(33.60956226246149), np.float64(0.12077976756632466), 0.001]"
56,56,2.9584171772003174,1920,0.003034353256225586,8,0.025444746017456055,15,,,0.0021507740020751953,0,"[np.float64(0.24002099429838353), np.float64(5.512355664250136), 0.001]"
64,64,2.2055325508117676,1920,0.0030155181884765625,8,0.020970821380615234,11,52.06492280960083,64000,0.002004384994506836,0,"[np.float64(0.006979348466728652), np.float64(0.04926794850884791), 0.001]"
