n_total,n_finite,time_acquire,evals_acquire,time_truth,evals_truth,time_fit,evals_fit,time_mc,evals_mc,time_convergence,evals_convergence,convergence_crit_value
0,0,0,0,0.008220911026000977,15,0.07067179679870605,35,,,0,0,[nan]
15,15,18.046933889389038,1920,0.0020132064819335938,5,0.009298324584960938,5,,,7.081031799316406e-05,0,[nan]
20,20,12.778914213180542,1920,0.0017426013946533203,5,0.017869949340820312,15,,,0.00019025802612304688,0,[nan]
25,25,12.290567874908447,1920,0.00186920166015625,5,0.08258867263793945,74,,,0.00013494491577148438,0,[nan]
30,30,4.540523052215576,1920,0.00135040283203125,5,0.028577089309692383,27,,,9.417533874511719e-05,0,[nan]
35,35,7.263272285461426,1920,0.0016744136810302734,5,0.020952224731445312,15,,,0.0001671314239501953,0,[nan]
40,40,7.087742805480957,1920,0.0016140937805175781,5,0.02121734619140625,15,,,0.000125885009765625,0,[nan]
45,45,5.174476623535156,1920,0.0013377666473388672,5,0.04195046424865723,35,,,8.296966552734375e-05,0,[nan]
50,50,2.3571712970733643,1920,0.0013153553009033203,5,0.021740436553955078,16,,,5.9604644775390625e-05,0,[nan]
55,55,2.3496148586273193,1920,0.001523733139038086,5,0.03297281265258789,23,,,5.14984130859375e-05,0,[nan]
60,60,2.0003018379211426,1920,0.0015380382537841797,5,0.029750823974609375,18,,,4.8160552978515625e-05,0,[nan]
65,65,2.2637221813201904,1920,0.0016026496887207031,5,0.08250904083251953,49,,,9.632110595703125e-05,0,[nan]
70,70,2.104083299636841,1920,0.0016405582427978516,5,0.026552677154541016,13,,,0.00013327598571777344,0,[nan]
75,75,2.187333822250366,1920,0.0016312599182128906,5,0.028130531311035156,13,,,9.107589721679688e-05,0,[nan]
80,80,2.207598924636841,1920,0.0016427040100097656,5,0.0320892333984375,14,,,0.00011491775512695312,0,[nan]
85,85,2.0840420722961426,1920,0.0015742778778076172,5,0.10830354690551758,50,,,6.198883056640625e-05,0,[nan]
90,90,2.292126417160034,1920,0.0016939640045166016,5,0.0359196662902832,14,,,0.00014829635620117188,0,[nan]
95,95,2.4743213653564453,1920,0.0016186237335205078,5,0.039665937423706055,15,,,0.00012612342834472656,0,[nan]
