n_total,n_finite,time_acquire,evals_acquire,time_truth,evals_truth,time_fit,evals_fit,time_mc,evals_mc,time_convergence,evals_convergence,convergence_crit_value
0,0,0,0,0.0064220428466796875,15,0.06376886367797852,29,,,0,0,[nan]
15,15,10.121661186218262,1920,0.002042055130004883,5,0.00726318359375,2,,,9.870529174804688e-05,0,[nan]
20,20,3.9954006671905518,1920,0.0020437240600585938,5,0.008072853088378906,3,,,0.0002765655517578125,0,[nan]
25,25,3.3013510704040527,1920,0.0015408992767333984,5,0.028842687606811523,25,,,0.00010752677917480469,0,[nan]
30,30,4.2260682582855225,1920,0.0015115737915039062,5,0.018720149993896484,15,,,0.00011587142944335938,0,[nan]
35,35,2.834848403930664,1920,0.0012574195861816406,5,0.015578746795654297,13,,,0.00012111663818359375,0,[nan]
40,40,3.1184356212615967,1920,0.001336812973022461,5,0.012230157852172852,9,,,0.0001246929168701172,0,[nan]
45,45,4.140186548233032,1920,0.001482248306274414,5,0.06807422637939453,52,,,5.936622619628906e-05,0,[nan]
50,50,2.6841678619384766,1920,0.0014500617980957031,5,0.019999980926513672,13,,,5.173683166503906e-05,0,[nan]
55,55,2.9112322330474854,1920,0.0015368461608886719,5,0.01883983612060547,11,,,0.00016117095947265625,0,[nan]
60,60,2.767664670944214,1920,0.0015001296997070312,5,0.020934104919433594,12,,,0.00013256072998046875,0,[nan]
65,65,2.386284828186035,1920,0.0016357898712158203,5,0.06925177574157715,43,,,0.00010180473327636719,0,[nan]
70,70,2.572622299194336,1920,0.0014576911926269531,5,0.029980182647705078,16,,,5.53131103515625e-05,0,[nan]
75,75,2.3762247562408447,1920,0.0016002655029296875,5,0.027559757232666016,13,,,0.00012683868408203125,0,[nan]
80,80,2.837240695953369,1920,0.0012998580932617188,5,0.02749323844909668,14,,,0.00012087821960449219,0,[nan]
85,85,2.7375924587249756,1920,0.001573801040649414,5,0.09998631477355957,46,,,9.965896606445312e-05,0,[nan]
90,90,2.640241861343384,1920,0.0015130043029785156,5,0.03708219528198242,15,,,0.00011372566223144531,0,[nan]
95,95,2.4162979125976562,1920,0.001535654067993164,5,0.034384727478027344,13,,,0.00013017654418945312,0,[nan]
100,100,2.574655055999756,1920,0.0014722347259521484,5,0.03313612937927246,12,,,0.00010085105895996094,0,[nan]
105,105,2.1713998317718506,1920,0.001558542251586914,5,0.13326668739318848,50,,,0.00010061264038085938,0,[nan]
110,110,2.2287700176239014,1920,0.0015435218811035156,5,0.03579068183898926,11,,,6.365776062011719e-05,0,[nan]
115,115,2.2261178493499756,1920,0.0016176700592041016,5,0.04954838752746582,15,,,5.3882598876953125e-05,0,[nan]
120,120,2.313875198364258,1920,0.00154876708984375,5,0.03234076499938965,9,,,0.0001289844512939453,0,[nan]
125,125,2.2485694885253906,1920,0.001434326171875,5,0.15964555740356445,47,,,8.702278137207031e-05,0,[nan]
130,130,2.399552822113037,1920,0.001566171646118164,5,0.060393333435058594,16,,,9.107589721679688e-05,0,[nan]
135,135,2.323240041732788,1920,0.0015175342559814453,5,0.03755521774291992,9,,,5.364418029785156e-05,0,[nan]
140,140,2.1388187408447266,1920,0.0014495849609375,5,0.04286789894104004,10,,,5.245208740234375e-05,0,[nan]
145,145,2.8393290042877197,1920,0.0014226436614990234,5,0.22871899604797363,54,,,5.364418029785156e-05,0,[nan]
150,150,2.1838228702545166,1920,0.0014913082122802734,5,0.06624317169189453,14,,,5.459785461425781e-05,0,[nan]
155,155,2.8258790969848633,1920,0.0014569759368896484,5,0.06578755378723145,14,,,5.3882598876953125e-05,0,[nan]
160,160,2.299142360687256,1920,0.0014727115631103516,5,0.1213991641998291,24,,,9.417533874511719e-05,0,[nan]
165,165,2.9642715454101562,1920,0.001550912857055664,5,0.2166306972503662,42,,,0.0001361370086669922,0,[nan]
170,170,2.3367104530334473,1920,0.0014977455139160156,5,0.06841850280761719,12,,,6.723403930664062e-05,0,[nan]
175,175,2.220529079437256,1920,0.001489877700805664,5,0.09908223152160645,17,,,7.05718994140625e-05,0,[nan]
180,180,2.7310259342193604,1920,0.0012018680572509766,5,0.07062029838562012,13,,,5.078315734863281e-05,0,[nan]
185,185,2.444181203842163,1920,0.0014941692352294922,5,0.2694120407104492,44,,,6.270408630371094e-05,0,[nan]
190,190,2.2676212787628174,1920,0.0014705657958984375,5,0.15637969970703125,24,,,5.7697296142578125e-05,0,[nan]
195,195,2.3149573802948,1920,0.001605987548828125,5,0.09085440635681152,13,,,5.7220458984375e-05,0,[nan]
200,200,2.6494548320770264,1920,0.001478433609008789,5,0.08956646919250488,12,,,5.698204040527344e-05,0,[nan]
205,205,2.3406877517700195,1920,0.0014274120330810547,5,0.38951778411865234,53,,,6.270408630371094e-05,0,[nan]
210,210,2.7093422412872314,1920,0.001520395278930664,5,0.0740196704864502,9,,,5.1975250244140625e-05,0,[nan]
215,215,2.179553270339966,1920,0.0015010833740234375,5,0.0940389633178711,12,,,5.936622619628906e-05,0,[nan]
220,220,2.465053081512451,1920,0.001299142837524414,5,0.11507320404052734,15,,,0.0001068115234375,0,[nan]
225,225,2.4028337001800537,1920,0.0014917850494384766,5,0.5052375793457031,59,,,0.00013256072998046875,0,[nan]
230,230,2.3932912349700928,1920,0.0015110969543457031,5,0.18413209915161133,20,,,7.867813110351562e-05,0,[nan]
235,235,2.342363119125366,1920,0.0014858245849609375,5,0.1661059856414795,18,,,0.00020647048950195312,0,[nan]
240,240,3.2965638637542725,1920,0.0015063285827636719,5,0.11131882667541504,11,,,0.0001049041748046875,0,[nan]
245,245,2.75325083732605,1920,0.0012671947479248047,5,0.4742770195007324,53,,,0.00011229515075683594,0,[nan]
250,250,2.1618802547454834,1920,0.0014574527740478516,5,0.13889479637145996,13,,,6.937980651855469e-05,0,[nan]
255,255,2.5629184246063232,1920,0.001556396484375,5,0.15741944313049316,13,,,0.0002338886260986328,0,[nan]
260,260,3.2907261848449707,1920,0.001581430435180664,5,0.0766458511352539,6,,,0.00012350082397460938,0,[nan]
265,265,2.2056920528411865,1920,0.0016582012176513672,5,0.5250988006591797,43,,,9.250640869140625e-05,0,[nan]
270,270,2.4810030460357666,1920,0.0015828609466552734,5,0.16981983184814453,13,,,7.081031799316406e-05,0,[nan]
275,275,3.317708730697632,1920,0.0014858245849609375,5,0.17694330215454102,14,,,6.413459777832031e-05,0,[nan]
280,280,2.728003740310669,1920,0.00133514404296875,5,0.2622394561767578,18,,,0.00011849403381347656,0,[nan]
285,285,2.1871726512908936,1920,0.0015630722045898438,5,0.7433671951293945,61,,,8.678436279296875e-05,0,[nan]
290,290,2.6143903732299805,1920,0.0014643669128417969,5,0.37251782417297363,26,,,6.794929504394531e-05,0,[nan]
295,295,2.347348213195801,1920,0.0015630722045898438,5,0.2093520164489746,15,42.91475439071655,64000,0.00010848045349121094,0,[nan]
