n_total,n_finite,time_acquire,evals_acquire,time_truth,evals_truth,time_fit,evals_fit,time_mc,evals_mc,time_convergence,evals_convergence,convergence_crit_value
0,0,0,0,0.013046979904174805,24,0.05838298797607422,18,,,0,0,"[nan, nan, nan]"
24,24,10.506067037582397,1920,0.0036208629608154297,8,0.007233381271362305,3,,,0.002371072769165039,0,"[np.float64(97.44050193026384), nan, 0.001]"
32,32,11.022035598754883,1920,0.0035614967346191406,8,0.05643582344055176,44,,,0.002704143524169922,0,"[np.float64(7.182577136142918), np.float64(0.44361756704180866), 0.001]"
40,40,11.514178276062012,1920,0.0031270980834960938,8,0.07087469100952148,56,,,0.0023365020751953125,0,"[np.float64(27.022165330690544), np.float64(1.8172587898943233), np.float64(0.003995391440657052)]"
48,48,11.091408014297485,1920,0.0031766891479492188,8,0.1039576530456543,73,,,0.0022385120391845703,0,"[np.float64(53.72982151454909), np.float64(0.683026205056291), 0.001]"
56,56,2.7120871543884277,1920,0.0032868385314941406,8,0.03140521049499512,17,,,0.0021791458129882812,0,"[np.float64(5.789668806281217), np.float64(4.863534914038176), np.float64(0.006845289918411362)]"
64,64,2.2925198078155518,1920,0.003434896469116211,8,0.017095565795898438,7,52.935863733291626,64000,0.0025053024291992188,0,"[np.float64(0.01191931677193736), np.float64(0.7463943527299882), 0.001]"
