n_total,n_finite,time_acquire,evals_acquire,time_truth,evals_truth,time_fit,evals_fit,time_mc,evals_mc,time_convergence,evals_convergence,convergence_crit_value
0,0,0,0,0.030091524124145508,48,0.07628774642944336,19,,,0,0,"[nan, nan, nan]"
48,48,11.462121486663818,1920,0.008044242858886719,16,0.015476703643798828,3,,,0.0030641555786132812,0,"[np.float64(330.04790651732617), nan, 0.001]"
64,62,11.1405930519104,1920,0.006965160369873047,16,0.24621963500976562,112,,,0.003165721893310547,0,"[np.float64(97.76981889345504), np.float64(1.8800151575443658), 0.001]"
80,78,10.406085014343262,1920,0.007027149200439453,16,0.06253886222839355,19,,,0.003046274185180664,0,"[np.float64(73.37313408027623), np.float64(11.190813404713003), np.float64(0.9999999999982984)]"
96,94,9.510962963104248,1920,0.007058620452880859,16,0.25298237800598145,68,,,0.002847909927368164,0,"[np.float64(86.62379428211105), np.float64(63.16637360871518), np.float64(0.9927701936881238)]"
112,110,9.134222269058228,1920,0.006960868835449219,16,0.10102248191833496,21,,,0.0028905868530273438,0,"[np.float64(62.04273442915407), np.float64(155.23345760985015), np.float64(0.9925170630325006)]"
128,126,9.545130491256714,1920,0.006936788558959961,16,0.2697925567626953,48,,,0.002991199493408203,0,"[np.float64(76.97200503921465), np.float64(22.517920575750555), np.float64(0.29542979559644394)]"
144,142,10.892875909805298,1920,0.006893157958984375,16,0.6148734092712402,92,,,0.003492593765258789,0,"[np.float64(61.131892238548595), np.float64(27.621308166029763), 0.001]"
160,158,5.288800477981567,1920,0.0069391727447509766,16,0.28101062774658203,36,,,0.0028662681579589844,0,"[np.float64(28.535220476779926), np.float64(37.22852076091631), 0.001]"
176,174,7.605869770050049,1920,0.006880998611450195,16,0.14363980293273926,15,,,0.002926349639892578,0,"[np.float64(92.71963919245246), np.float64(80.92640497420851), np.float64(0.44183880121210634)]"
192,190,7.3278443813323975,1920,0.006875753402709961,16,0.3834848403930664,32,,,0.002955913543701172,0,"[np.float64(70.54290329552845), np.float64(25.23818091612455), np.float64(0.17774082480251308)]"
208,206,9.432276487350464,1920,0.006887912750244141,16,0.6873860359191895,52,,,0.0029647350311279297,0,"[np.float64(79.16740096229736), np.float64(37.08956493292188), np.float64(0.9999312449400003)]"
224,222,9.951860427856445,1920,0.006783485412597656,16,0.5649328231811523,38,,,0.0026662349700927734,0,"[np.float64(100.8920096226363), np.float64(141.64320289473358), np.float64(1.0)]"
240,238,9.754041194915771,1920,0.006906747817993164,16,0.9381921291351318,51,,,0.0030460357666015625,0,"[np.float64(51.65872141973828), np.float64(68.77390015963374), np.float64(0.8156047421143365)]"
256,254,9.718642950057983,1920,0.006913661956787109,16,0.913968563079834,41,,,0.003034353256225586,0,"[np.float64(65.72537128856914), np.float64(28.139240079089394), np.float64(0.9998130423193945)]"
272,270,14.161983728408813,1920,0.0068569183349609375,16,2.5636253356933594,84,,,0.003159046173095703,0,"[np.float64(84.18447876197618), np.float64(113.20033252155696), np.float64(1.0)]"
288,286,3.1839654445648193,1920,0.007487773895263672,16,0.17736148834228516,6,58.92329001426697,64000,0.0031769275665283203,0,"[np.float64(0.010286697616791685), np.float64(461.32860776280995), 0.001]"
