n_total,n_finite,time_acquire,evals_acquire,time_truth,evals_truth,time_fit,evals_fit,time_mc,evals_mc,time_convergence,evals_convergence,convergence_crit_value
0,0,0,0,0.02988576889038086,48,0.07132720947265625,17,,,0,0,"[nan, nan, nan]"
48,48,18.406599521636963,1920,0.007585048675537109,16,0.14985871315002441,73,,,0.0028257369995117188,0,"[np.float64(177.8106984753046), nan, 0.001]"
64,64,12.844294309616089,1920,0.0066907405853271484,16,0.034064531326293945,14,,,0.0028090476989746094,0,"[np.float64(207.95195445586143), np.float64(4.346419670222892), 0.001]"
80,80,10.445666074752808,1920,0.007829427719116211,16,0.1300051212310791,38,,,0.003124713897705078,0,"[np.float64(10.61070730491759), np.float64(25.516781864750367), 0.001]"
96,96,10.79808759689331,1920,0.006912708282470703,16,0.09800267219543457,25,,,0.002838611602783203,0,"[np.float64(60.35069558880279), np.float64(1.810906457590268), 0.001]"
112,112,11.14344310760498,1920,0.0067822933197021484,16,0.08964300155639648,19,,,0.0028204917907714844,0,"[np.float64(60.737776997780216), np.float64(1.1076610329174539), 0.001]"
128,128,12.057487726211548,1920,0.006732463836669922,16,0.3646271228790283,62,,,0.003080129623413086,0,"[np.float64(32.03465064995193), np.float64(0.8706156049248253), 0.001]"
144,144,9.73319149017334,1920,0.006842374801635742,16,0.5373618602752686,76,,,0.0027513504028320312,0,"[np.float64(31.5847124059239), np.float64(1.280133115019031), 0.001]"
160,160,5.481906890869141,1920,0.006890058517456055,16,0.1851949691772461,22,,,0.0027496814727783203,0,"[np.float64(150.38123756537627), np.float64(22.824053287655616), np.float64(0.09877999545132635)]"
176,176,3.767284870147705,1920,0.00679326057434082,16,0.19955158233642578,20,,,0.003010272979736328,0,"[np.float64(1.2715609844670155), np.float64(5.981994026026176), 0.001]"
192,192,3.7017297744750977,1920,0.006840705871582031,16,0.09517836570739746,8,65.5647521018982,64000,0.002920389175415039,0,"[np.float64(0.05974506232028176), np.float64(0.20692045434260017), 0.001]"
