n_total,n_finite,time_acquire,evals_acquire,time_truth,evals_truth,time_fit,evals_fit,time_mc,evals_mc,time_convergence,evals_convergence,convergence_crit_value
0,0,0,0,0.06223177909851074,90,0.23996376991271973,25,,,0,0,"[nan, nan, nan]"
90,90,14.452665090560913,1920,0.01494455337524414,30,0.021684885025024414,3,,,0.003912448883056641,0,"[np.float64(428.6650320035162), nan, 0.001]"
120,103,18.705430030822754,1920,0.014799833297729492,30,0.7312238216400146,85,,,0.005213737487792969,0,"[np.float64(222.4669720596787), np.float64(1.6167723725069902), 0.001]"
150,133,23.663378953933716,1920,0.014965295791625977,30,0.32686448097229004,30,,,0.0045011043548583984,0,"[np.float64(408.39479309999155), np.float64(4.5540282429837715), 0.001]"
180,153,26.260666847229004,1920,0.015061140060424805,30,0.3137233257293701,18,,,0.005667448043823242,0,"[np.float64(380.62241403716047), np.float64(6.763294642172044), 0.001]"
210,180,23.761616468429565,1920,0.014777898788452148,30,1.0787954330444336,39,,,0.005457639694213867,0,"[np.float64(481.53055757492046), np.float64(6.4936655036238164), 0.001]"
240,201,25.02451181411743,1920,0.01468658447265625,30,5.214623212814331,142,,,0.005263328552246094,0,"[np.float64(147.2995340573501), np.float64(2.424060854589242), 0.001]"
270,231,24.322264432907104,1920,0.014946460723876953,30,1.8111021518707275,43,,,0.004953145980834961,0,"[np.float64(372.5457818058676), np.float64(28.381164412574208), np.float64(1.0)]"
300,247,23.55488657951355,1920,0.015250682830810547,30,3.2339987754821777,60,,,0.008799076080322266,0,"[np.float64(310.5072189486316), np.float64(254.7588401776112), np.float64(0.978806710537223)]"
330,271,29.71421194076538,1920,0.015198945999145508,30,12.740638732910156,193,,,0.005618095397949219,0,"[np.float64(273.35220454381), np.float64(71.9194992125818), np.float64(1.0)]"
360,301,30.537163972854614,1920,0.01553034782409668,30,4.535674571990967,54,,,0.005596160888671875,0,"[np.float64(257.6593424974262), np.float64(754.9149596932152), np.float64(0.8941197496985881)]"
390,331,27.065813541412354,1920,0.015936613082885742,30,5.392650604248047,56,,,0.00445866584777832,0,"[np.float64(211.25770179427124), np.float64(55.95607330971765), np.float64(0.950171583888925)]"
420,355,36.00163793563843,1920,0.014748334884643555,30,21.36046576499939,185,,,0.0058443546295166016,0,"[np.float64(274.09692447201957), np.float64(139.91596983143427), np.float64(0.9992205665035038)]"
450,385,44.74553060531616,1920,0.01555776596069336,30,4.131216764450073,32,,,0.004599332809448242,0,"[np.float64(369.9711068778158), np.float64(195.1685643580414), np.float64(1.0)]"
480,413,49.18883228302002,1920,0.014978408813476562,30,7.816715717315674,53,,,0.007209300994873047,0,"[np.float64(322.21819226498565), np.float64(220.03143025024565), np.float64(1.0)]"
510,441,49.983105421066284,1920,0.015268564224243164,30,4.554971218109131,26,,,0.005942106246948242,0,"[np.float64(251.31152914268517), np.float64(346.4751688552398), np.float64(0.10134896440920486)]"
540,471,57.21582651138306,1920,0.014986276626586914,30,7.543813228607178,39,,,0.005595207214355469,0,"[np.float64(310.5768751227052), np.float64(44.20479929251096), np.float64(0.879169381449618)]"
570,500,45.57507848739624,1920,0.015321969985961914,30,18.844122409820557,88,,,0.006073951721191406,0,"[np.float64(240.08876257945127), np.float64(63.419906973347956), np.float64(0.9999571015932714)]"
600,530,108.85367274284363,1920,0.014803647994995117,30,15.117978811264038,62,,,0.006251335144042969,0,"[np.float64(234.25392238030565), np.float64(107.326455649537), np.float64(0.9979718581125742)]"
630,560,94.62910914421082,1920,0.014931201934814453,30,29.115707635879517,111,,,0.006186485290527344,0,"[np.float64(238.8519073741531), np.float64(249.58170189492043), np.float64(0.09606616914096017)]"
660,590,34.82226514816284,1920,0.01461338996887207,30,12.166314601898193,42,245.91666841506958,64000,0.0063648223876953125,0,"[np.float64(0.11287019026721623), np.float64(38.76691915468335), 0.001]"
